facilityid,facilityname,reportperiod,vocs,unitsofvocs,tsp,unitsoftsp,sox,unitsofsox,nox,unitsofnox,status,toluene,unitsoftoluene,xylene,unitsofxylene,benzene,unitsofbenzene,ethylbenzene,unitsofethylbenzene,styrene,unitsofstyrene,methylenechloride,unitsofmethylenechloride,11dichloroethane,unitsof11dichloroethane,12dichloroethane,unitsof12dichloroethane,chloroform,unitsofchloroform,111trichloroethane,unitsof111trichloroethane,carbontetrachloride,unitsofcarbontetrachloride,trichloroethylene,unitsoftrichloroethylene,tetrachloroethylene,unitsoftetrachloroethylene,heavymetal,unitsofheavymetal,dioxin,unitsofdioxin
U9300718,衛生福利部玉里醫院(祥和院區),2022年第1季,0,公噸,0.017,公噸,0,公噸,0.048,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9304850,章昌礦業股份有限公司,2022年第1季,0,公噸,0.299,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9501877,鴻興環保資源再生有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U95A3687,陸輝瀝青股份有限公司吉安堆置場,2022年第1季,0,公噸,0.511,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U95A3221,源雄有限公司,2022年第1季,0,公噸,0.004,公噸,0,公噸,0.012,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U95A2807,晶美利股份有限公司,2022年第1季,0,公噸,0.05,公噸,0.19,公噸,0.659,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U95A0633,法務部矯正署花蓮監獄,2022年第1季,0,公噸,0.05,公噸,0.001,公噸,0.141,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U95A0207,陸輝瀝青股份有限公司吉安瀝青混凝土拌合場,2022年第1季,0.287,公噸,1.92,公噸,0.322,公噸,0.315,公噸,完成核算,0.006,公噸,0,公噸,0.011,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9505937,友正預拌混凝土廠股份有限公司光華廠,2022年第1季,0,公噸,2.107,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9505679,長雄預拌混凝土廠股份有限公司,2022年第1季,0,公噸,0.048,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9505204,威神企業有限公司,2022年第1季,0,公噸,2.605,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9505133,欣榮企業社財神大飯店,2022年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9502374,開興環保工程有限公司,2022年第1季,0,公噸,0.696,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9502310,集耀有限公司,2022年第1季,0,公噸,3.348,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U94A1240,衛生福利部東區老人之家(養護科),2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9501895,長盟砂石行,2022年第1季,0,公噸,0.901,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
T47A3238,欣樂食品股份有限公司,2022年第1季,0,公噸,0.003,公噸,0.015,公噸,0.067,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9501500,立光建設股份有限公司,2022年第1季,0,公噸,3.685,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9501493,空軍第三後勤指揮部,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9500905,及林春企業有限公司-松石旅館,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.003,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9500807,國產建材實業股份有限公司花蓮廠,2022年第1季,0,公噸,0.063,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9500512,台亞預拌混凝土廠股份有限公司,2022年第1季,0,公噸,0.023,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9500478,中華紙漿股份有限公司花蓮廠,2022年第1季,6.648,公噸,21.001,公噸,173.287,公噸,94.548,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0.008,"g I-TEQ"
U9500334,建安瀝青工業有限公司,2022年第1季,0,公噸,0.048,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9500263,東宏水泥製品股份有限公司,2022年第1季,0,公噸,0.01,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U94A1795,士大床被清洗鋪,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U94A1785,煙牧大飯店有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
U9501939,友正砂石有限公司,2022年第1季,0,公噸,2.153,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008528,上峰塑膠工業股份有限公司,2022年第1季,0.277,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
T42B5721,騰禹實業股份有限公司,2022年第1季,0,公噸,0.023,公噸,0,公噸,0.024,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010073,日昇橡膠廠股份有限公司,2022年第1季,0.025,公噸,0,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
T47A3406,吉順億金屬有限公司,2022年第1季,0.409,公噸,0.033,公噸,0.697,公噸,0.483,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0.001,公噸,0,"g I-TEQ"
S2009810,高雄醫療廢棄物處理股份有限公司,2022年第1季,0.108,公噸,0.035,公噸,0.084,公噸,0.185,公噸,完成核算,0.002,公噸,0.003,公噸,0.003,公噸,0.001,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0.001,公噸,0.027,"g I-TEQ"
S2009552,協志企業有限公司大發廠,2022年第1季,0.005,公噸,0.026,公噸,0.155,公噸,0.084,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2009070,達和清宇股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008877,昕威企業有限公司,2022年第1季,0.25,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008831,台郡科技股份有限公司大發廠,2022年第1季,3.563,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008760,慧芳精微成型科技股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008662,期發塑膠企業股份有限公司,2022年第1季,0.157,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008644,宗亞特用化學股份有限公司大發廠,2022年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2202571,勝蜂企業有限公司仁武廠,2022年第1季,0.041,公噸,0.389,公噸,0.012,公噸,0.028,公噸,完成核算,0.006,公噸,0.005,公噸,0.014,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008537,允偉興業股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0.006,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010288,威霳化工股份有限公司,2022年第1季,0,公噸,0.007,公噸,0.066,公噸,0.046,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008215,皇重企業股份有限公司,2022年第1季,0,公噸,0.003,公噸,0,公噸,0.07,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008046,鉅明股份有限公司大發廠,2022年第1季,1.19,公噸,0.681,公噸,0.002,公噸,0.243,公噸,完成核算,0,公噸,0.044,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2007950,輝創電子股份有限公司,2022年第1季,0.779,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2007772,中日金屬化工股份有限公司高雄工廠,2022年第1季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2007745,台灣特浦股份有限公司,2022年第1季,0.356,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2007727,高雄市農會生物製藥廠,2022年第1季,0.086,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2007674,湧力實業股份有限公司,2022年第1季,0.244,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2006944,易楙實業股份有限公司,2022年第1季,0.084,公噸,0.001,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2006168,豐亞塑膠企業股份有限公司,2022年第1季,0.026,公噸,0.001,公噸,0,公噸,0.018,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2006060,富敬實業股份有限公司,2022年第1季,0.294,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2006024,捷欣股份有限公司,2022年第1季,0.247,公噸,0.007,公噸,0,公噸,0.009,公噸,完成核算,0,公噸,0.123,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2008555,家駒實業股份有限公司,2022年第1季,0.918,公噸,0.002,公噸,0,公噸,0.057,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011196,永豐建材股份有限公司,2022年第1季,0,公噸,1.05,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2013949,維立電機股份有限公司高雄廠,2022年第1季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2013921,勤仲企業有限公司大發二廠,2022年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2012513,聚昱實業股份有限公司,2022年第1季,0,公噸,0.164,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2012282,晉瑜企業股份有限公司高雄廠,2022年第1季,0,公噸,1.933,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2012273,米那有限公司,2022年第1季,1.745,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2012193,昌冠企業有限公司大發二廠,2022年第1季,0,公噸,0.016,公噸,0,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011829,地勇選礦股份有限公司大發二廠,2022年第1季,0,公噸,0.443,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011776,鈺辰企業股份有限公司,2022年第1季,2.469,公噸,0,公噸,0,公噸,0,公噸,完成核算,2.427,公噸,0.007,公噸,0,公噸,0.001,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011650,長賡股份有限公司大發廠,2022年第1季,0.513,公噸,1.174,公噸,0.083,公噸,0.067,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011552,圓立環保股份有限公司,2022年第1季,0.237,公噸,0.348,公噸,0.132,公噸,0.182,公噸,完成核算,0.043,公噸,0.034,公噸,0.002,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0.002,"g I-TEQ"
S2011516,豐亞塑膠企業股份有限公司二廠,2022年第1季,0.026,公噸,0.001,公噸,0,公噸,0.018,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010091,中達橡膠工業股份有限公司,2022年第1季,0.407,公噸,0,公噸,0,公噸,0,公噸,完成核算,0.009,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011276,台灣寶理塑膠股份有限公司大發二廠,2022年第1季,5.289,公噸,0.005,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010260,金富苑工業股份有限公司　,2022年第1季,0.052,公噸,0.124,公噸,0.007,公噸,0.042,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011007,申弘塑膠企業股份有限公司,2022年第1季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010993,永盛塑膠實業股份有限公司,2022年第1季,3.225,公噸,0,公噸,0,公噸,0,公噸,完成核算,1.536,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010920,東和橡膠股份有限公司,2022年第1季,0.091,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010608,太普高精密影像股份有限公司大發廠,2022年第1季,4.204,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010448,味帝企業股份有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.026,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010439,法務部矯正署高雄女子監獄,2022年第1季,0,公噸,0.003,公噸,0,公噸,0.104,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010420,法務部矯正署高雄監獄　　　　　,2022年第1季,0,公噸,0.003,公噸,0,公噸,0.101,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010340,長勝食品廠,2022年第1季,0,公噸,0.006,公噸,0,公噸,0.017,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010313,安山實業股份有限公司,2022年第1季,0.019,公噸,0.344,公噸,0.003,公噸,0.002,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2010297,城光食品股份有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.033,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2005661,滿鑫漁具有限公司,2022年第1季,0.156,公噸,0.005,公噸,0,公噸,0.165,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2011507,正情塑膠有限公司,2022年第1季,0.021,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2002008,大明食品工業股份有限公司,2022年第1季,0,公噸,0.001,公噸,0,公噸,0.019,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2002446,禹青企業股有限公司,2022年第1季,2.637,公噸,1.091,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2002437,迪弘生物科技股份有限公司,2022年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2002419,易利鋼鐵企業股份有限公司,2022年第1季,0,公噸,0.017,公噸,0,公噸,0.476,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
S2002384,會展實業股份有限公司,2022年第1季,0.052,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,"g I-TEQ"
